name,distance,bikestop,local_address,postcode,category1,category1name,category2,category2name,category3,category3name,rating
River Dog Park,930,Christiana Ave & Lawrence Ave,5100 N Francisco Ave,60625.0,16033,Dog Park,,,,,
Francisco,933,Christiana Ave & Lawrence Ave,,60625.0,16040,Pedestrian Plaza,,,,,
El Chile Restaurant and Pancake House,960,Christiana Ave & Lawrence Ave,3040 W Montrose Ave,60618.0,13064,Pizzeria,13297.0,Latin American Restaurant,13303.0,Mexican Restaurant,
Neiu Ground,968,Christiana Ave & Lawrence Ave,5240 N Saint Louis Ave,60625.0,16017,Garden,,,,,
Train Watching Bench,970,Christiana Ave & Lawrence Ave,4653 N Manor Ave,60625.0,16046,Scenic Lookout,,,,,
North Shore Channel Trail,1035,Christiana Ave & Lawrence Ave,Argyle St,60625.0,16032,Park,,,,,
Favorite Cafe,103,Christiana Ave & Lawrence Ave,3256 W Lawrence Ave,60625.0,13022,Sports Bar,13034.0,Café,13388.0,Wings Joint,
Beto's Pizza,264,Christiana Ave & Lawrence Ave,3441 W Lawrence Ave,60625.0,13064,Pizzeria,,,,,
Pizzeria Y Picanteria Sandrita,268,Christiana Ave & Lawrence Ave,3441 W Lawrence Ave,60625.0,13064,Pizzeria,,,,,
Halal Inn,327,Christiana Ave & Lawrence Ave,4825 N Kedzie Ave,60625.0,13064,Pizzeria,13388.0,Wings Joint,,,
Resto Pinoy - Fine Filipino Cuisine,457,Christiana Ave & Lawrence Ave,3536 W Lawrence Ave,60625.0,13015,Karaoke Bar,13072.0,Asian Restaurant,,,
Mundial Pizzeria,475,Christiana Ave & Lawrence Ave,3548 W Lawrence Ave,60625.0,13031,Burger Joint,13064.0,Pizzeria,13334.0,Sandwich Restaurant,
Sonny's Pizzeria,484,Christiana Ave & Lawrence Ave,3548 W Lawrence Ave,60625.0,13064,Pizzeria,13334.0,Sandwich Restaurant,13388.0,Wings Joint,
Monti's,119,Washtenaw Ave & Lawrence Ave,4757 N Talman Ave,60625.0,13064,Pizzeria,13068.0,American Restaurant,13334.0,Sandwich Restaurant,4.5
The Green Post,217,Washtenaw Ave & Lawrence Ave,4749 N Rockwell St,60625.0,13018,Pub,,,,,4.25
Rockwell's Neighborhood Grill,400,Washtenaw Ave & Lawrence Ave,4632 N Rockwell St,60625.0,13007,Beer Garden,13068.0,American Restaurant,13314.0,New American Restaurant,4.1
Lincoln Square,701,Washtenaw Ave & Lawrence Ave,4731 N Lincoln Ave,60625.0,16040,Pedestrian Plaza,,,,,4.45
River Park,777,Washtenaw Ave & Lawrence Ave,5100 N Francisco Ave,60625.0,16037,Playground,,,,,4.4
Horner Park,860,Washtenaw Ave & Lawrence Ave,2741 W Montrose Ave,60618.0,16032,Park,,,,,4.5
Atlantic Bar & Grill,596,Washtenaw Ave & Lawrence Ave,5062 N Lincoln Ave,60625.0,13003,Bar,13026.0,BBQ Joint,13068.0,American Restaurant,4.1
Fork,910,Washtenaw Ave & Lawrence Ave,4600 N Lincoln Ave,60625.0,13025,Wine Bar,13057.0,Gastropub,13068.0,American Restaurant,4.1
Gene's Rooftop,650,Washtenaw Ave & Lawrence Ave,4750 N Lincoln Ave,60625.0,13007,Beer Garden,13303.0,Mexican Restaurant,,,3.9
Carbon Arc Bar & Board,870,Washtenaw Ave & Lawrence Ave,4614 N Lincoln Ave,60625.0,13009,Cocktail Bar,13064.0,Pizzeria,13068.0,American Restaurant,4.0
Ravenswood Manor Park,563,Washtenaw Ave & Lawrence Ave,4626 N Manor Ave,60625.0,16032,Park,,,,,3.75
Daily Bar & Grill,942,Washtenaw Ave & Lawrence Ave,4560 N Lincoln Ave,60625.0,13003,Bar,13026.0,BBQ Joint,13068.0,American Restaurant,3.9
Himmel's,814,Washtenaw Ave & Lawrence Ave,2251 W Lawrence Ave,60625.0,13064,Pizzeria,13236.0,Italian Restaurant,13310.0,Modern European Restaurant,3.75
Hansa Clipper,787,Washtenaw Ave & Lawrence Ave,4659 N Lincoln Ave,60625.0,13003,Bar,13065.0,Restaurant,,,3.6
Pupuseria Restaurant Cuscatleco,910,Washtenaw Ave & Lawrence Ave,3125 W Lawrence Ave,60625.0,13064,Pizzeria,13097.0,Caribbean Restaurant,13333.0,Salvadoran Restaurant,3.5
Envy Hookah,44,Washtenaw Ave & Lawrence Ave,2658 W Lawrence Ave,60625.0,13012,Hookah Bar,,,,,
Gross Park,59,Washtenaw Ave & Lawrence Ave,2708 W Lawrence Ave,60625.0,16037,Playground,16039.0,Urban Park,,,
Jacob Park,324,Washtenaw Ave & Lawrence Ave,4674 N Virginia Ave,60625.0,16037,Playground,,,,,
Leland Tap,630,Washtenaw Ave & Lawrence Ave,4662 N Western Ave,60625.0,10000,Arts and Entertainment,13003.0,Bar,,,2.9
Lincoln Statue,617,Washtenaw Ave & Lawrence Ave,2350 W Lawrence Ave,60625.0,16026,Monument,,,,,2.9
Lawrence Ave Bridge,415,Washtenaw Ave & Lawrence Ave,,60625.0,16006,Bridge,,,,,
Wilson Ave Bridge,512,Washtenaw Ave & Lawrence Ave,2730 W Wilson Ave,60625.0,16006,Bridge,,,,,
Francisco,522,Washtenaw Ave & Lawrence Ave,,60625.0,16040,Pedestrian Plaza,,,,,
Ainslie Arts Plaza,544,Washtenaw Ave & Lawrence Ave,,60625.0,16041,Plaza,,,,,
Arthur J. LaPointe Park,555,Washtenaw Ave & Lawrence Ave,,60625.0,16032,Park,,,,,
Swedish Covenant Gardens - PGP,596,Washtenaw Ave & Lawrence Ave,,60625.0,16017,Garden,,,,,
Lincoln Square Community Garden,623,Washtenaw Ave & Lawrence Ave,4811 N Lincoln Ave,60625.0,16017,Garden,,,,,
Ronan Park River Edge,625,Washtenaw Ave & Lawrence Ave,2900 W Lawrence Ave,60625.0,16043,River,,,,,
Sunken Gardens Park,647,Washtenaw Ave & Lawrence Ave,4500 N Virginia Ave,60625.0,16032,Park,,,,,
Jacob Park,648,Washtenaw Ave & Lawrence Ave,,60625.0,16032,Park,,,,,
Global Garden - Peterson Garden Project,648,Washtenaw Ave & Lawrence Ave,3000 W Lawrence Ave,60625.0,16014,Farm,,,,,
Buffalo Park,676,Washtenaw Ave & Lawrence Ave,4500 N California Ave,60625.0,16032,Park,,,,,
Berlin Wall Monument,686,Washtenaw Ave & Lawrence Ave,4645 N Western Ave,60625.0,16026,Monument,,,,,
Harry & Gunther Kempf Plaza,698,Washtenaw Ave & Lawrence Ave,,60625.0,16032,Park,,,,,
Argyle Street bridge over Chicago River North Branch,716,Washtenaw Ave & Lawrence Ave,,60625.0,16006,Bridge,,,,,
River Park Fieldhouse,730,Washtenaw Ave & Lawrence Ave,5100 N Francisco Ave,60625.0,16037,Playground,,,,,
Ronan Park Bird and Butterfly Sanctuary,733,Washtenaw Ave & Lawrence Ave,,60625.0,16028,Nature Preserve,,,,,
Huttenbar,744,Washtenaw Ave & Lawrence Ave,4721 N Lincoln Ave,60625.0,13003,Bar,,,,,
River Dog Park,760,Washtenaw Ave & Lawrence Ave,5100 N Francisco Ave,60625.0,16033,Dog Park,,,,,
Ronan Park,801,Washtenaw Ave & Lawrence Ave,3000 W Argyle St,60625.0,16032,Park,,,,,
Waters Community Garden,819,Washtenaw Ave & Lawrence Ave,,60625.0,16017,Garden,,,,,
Horner Park Natural Area,865,Washtenaw Ave & Lawrence Ave,,60618.0,16019,Hiking Trail,,,,,
Chicago River North Branch Dam,911,Washtenaw Ave & Lawrence Ave,,60625.0,16046,Scenic Lookout,,,,,
Krause Music Store,915,Washtenaw Ave & Lawrence Ave,4611 N Lincoln Ave,60625.0,16026,Monument,,,,,
Buckeye Playlot Park,975,Washtenaw Ave & Lawrence Ave,4900 N Troy St,60625.0,16032,Park,,,,,
Welles Park Playground,978,Washtenaw Ave & Lawrence Ave,,60625.0,16037,Playground,,,,,
Sunnyside Tap,995,Washtenaw Ave & Lawrence Ave,4410 N Western Ave,60625.0,13010,Dive Bar,,,,,
"Halal Inn ''Pizza, Wings & Grilled Chicken",1000,Washtenaw Ave & Lawrence Ave,4825 N Kedzie Ave,60625.0,13064,Pizzeria,13388.0,Wings Joint,,,
Home Of The Niedersachsen Club,1003,Washtenaw Ave & Lawrence Ave,4534 N Lincoln Ave,60625.0,13003,Bar,,,,,
Dailey's,1003,Washtenaw Ave & Lawrence Ave,4560 N Lincoln Ave,60625.0,13003,Bar,,,,,
Rockwell's Neighborhood Grill,26,Rockwell St & Eastwood Ave,4632 N Rockwell St,60625.0,13007,Beer Garden,13068.0,American Restaurant,13314.0,New American Restaurant,4.1
Monti's,284,Rockwell St & Eastwood Ave,4757 N Talman Ave,60625.0,13064,Pizzeria,13068.0,American Restaurant,13334.0,Sandwich Restaurant,4.5
The Green Post,252,Rockwell St & Eastwood Ave,4749 N Rockwell St,60625.0,13018,Pub,,,,,4.25
Lincoln Square,518,Rockwell St & Eastwood Ave,4731 N Lincoln Ave,60625.0,16040,Pedestrian Plaza,,,,,4.45
Horner Park,608,Rockwell St & Eastwood Ave,2741 W Montrose Ave,60618.0,16032,Park,,,,,4.5
Gather,683,Rockwell St & Eastwood Ave,4539 N Lincoln Ave,60625.0,13025,Wine Bar,13068.0,American Restaurant,,,4.6
Jimmys Pizza Cafe,604,Rockwell St & Eastwood Ave,2434 W Montrose Ave,60618.0,13064,Pizzeria,,,,,4.25
Fork,607,Rockwell St & Eastwood Ave,4600 N Lincoln Ave,60625.0,13025,Wine Bar,13057.0,Gastropub,13068.0,American Restaurant,4.1
Welles Park,681,Rockwell St & Eastwood Ave,2333 W Sunnyside Ave,60625.0,16032,Park,,,,,4.1
Gene's Rooftop,486,Rockwell St & Eastwood Ave,4750 N Lincoln Ave,60625.0,13007,Beer Garden,13303.0,Mexican Restaurant,,,3.9
Carbon Arc Bar & Board,580,Rockwell St & Eastwood Ave,4614 N Lincoln Ave,60625.0,13009,Cocktail Bar,13064.0,Pizzeria,13068.0,American Restaurant,4.0
Atlantic Bar & Grill,836,Rockwell St & Eastwood Ave,5062 N Lincoln Ave,60625.0,13003,Bar,13026.0,BBQ Joint,13068.0,American Restaurant,4.1
Daily Bar & Grill,633,Rockwell St & Eastwood Ave,4560 N Lincoln Ave,60625.0,13003,Bar,13026.0,BBQ Joint,13068.0,American Restaurant,3.9
Ravenswood Manor Park,595,Rockwell St & Eastwood Ave,4626 N Manor Ave,60625.0,16032,Park,,,,,3.75
Himmel's,682,Rockwell St & Eastwood Ave,2251 W Lawrence Ave,60625.0,13064,Pizzeria,13236.0,Italian Restaurant,13310.0,Modern European Restaurant,3.75
Hansa Clipper,540,Rockwell St & Eastwood Ave,4659 N Lincoln Ave,60625.0,13003,Bar,13065.0,Restaurant,,,3.6
Montrose Saloon,881,Rockwell St & Eastwood Ave,2933 W Montrose Ave,60618.0,13007,Beer Garden,13010.0,Dive Bar,13303.0,Mexican Restaurant,3.5
Twisted Hippo Tap,865,Rockwell St & Eastwood Ave,2925 W Montrose Ave,60618.0,13003,Bar,13029.0,Brewery,13065.0,Restaurant,3.35
Gideon Welles,748,Rockwell St & Eastwood Ave,4500 N Lincoln Ave,60625.0,13003,Bar,13057.0,Gastropub,13068.0,American Restaurant,3.2
Leland Tap,382,Rockwell St & Eastwood Ave,4662 N Western Ave,60625.0,10000,Arts and Entertainment,13003.0,Bar,,,2.9
Sunken Gardens Park,310,Rockwell St & Eastwood Ave,4500 N Virginia Ave,60625.0,16032,Park,,,,,
Lincoln Statue,521,Rockwell St & Eastwood Ave,2350 W Lawrence Ave,60625.0,16026,Monument,,,,,2.9
Envy Hookah,362,Rockwell St & Eastwood Ave,2658 W Lawrence Ave,60625.0,13012,Hookah Bar,,,,,
Jacob Park,373,Rockwell St & Eastwood Ave,4674 N Virginia Ave,60625.0,16037,Playground,,,,,
Gross Park,400,Rockwell St & Eastwood Ave,2708 W Lawrence Ave,60625.0,16037,Playground,16039.0,Urban Park,,,
Jacob Park,408,Rockwell St & Eastwood Ave,,60625.0,16032,Park,,,,,
Wilson Ave Bridge,420,Rockwell St & Eastwood Ave,2730 W Wilson Ave,60625.0,16006,Bridge,,,,,
Berlin Wall Monument,421,Rockwell St & Eastwood Ave,4645 N Western Ave,60625.0,16026,Monument,,,,,
Waters Community Garden,422,Rockwell St & Eastwood Ave,,60625.0,16017,Garden,,,,,
Lincoln Square Mural,490,Rockwell St & Eastwood Ave,4698 N Lincoln Ave,60625.0,16000,Landmarks and Outdoors,,,,,
Buffalo Park,517,Rockwell St & Eastwood Ave,4500 N California Ave,60625.0,16032,Park,,,,,
Harry & Gunther Kempf Plaza,520,Rockwell St & Eastwood Ave,,60625.0,16032,Park,,,,,
Horner Park Natural Area,538,Rockwell St & Eastwood Ave,,60618.0,16019,Hiking Trail,,,,,
Huttenbar,544,Rockwell St & Eastwood Ave,4721 N Lincoln Ave,60625.0,13003,Bar,,,,,
Lincoln Square Community Garden,554,Rockwell St & Eastwood Ave,4811 N Lincoln Ave,60625.0,16017,Garden,,,,,
Ainslie Arts Plaza,590,Rockwell St & Eastwood Ave,,60625.0,16041,Plaza,,,,,
Sunnyside Tap,600,Rockwell St & Eastwood Ave,4410 N Western Ave,60625.0,13010,Dive Bar,,,,,
Welles Park Playground,604,Rockwell St & Eastwood Ave,,60625.0,16037,Playground,,,,,
Francisco,607,Rockwell St & Eastwood Ave,,60625.0,16040,Pedestrian Plaza,,,,,
Krause Music Store,622,Rockwell St & Eastwood Ave,4611 N Lincoln Ave,60625.0,16026,Monument,,,,,
River Walk Chicago River East Side Montrose South,661,Rockwell St & Eastwood Ave,,60618.0,16030,Other Great Outdoors,,,,,
Horner Park Fieldhouse,663,Rockwell St & Eastwood Ave,2741 W Montrose Ave,60618.0,16032,Park,,,,,
Home Of The Niedersachsen Club,671,Rockwell St & Eastwood Ave,4534 N Lincoln Ave,60625.0,13003,Bar,,,,,
Lawrence Ave Bridge,672,Rockwell St & Eastwood Ave,,60625.0,16006,Bridge,,,,,
Dailey's,676,Rockwell St & Eastwood Ave,4560 N Lincoln Ave,60625.0,13003,Bar,,,,,
Welles Park Gazebo,680,Rockwell St & Eastwood Ave,Welles Park,60625.0,16046,Scenic Lookout,,,,,
Horner Park Playground,748,Rockwell St & Eastwood Ave,,60618.0,16037,Playground,,,,,
Arthur J. LaPointe Park,772,Rockwell St & Eastwood Ave,,60625.0,16032,Park,,,,,
Ronan Park River Edge,867,Rockwell St & Eastwood Ave,2900 W Lawrence Ave,60625.0,16043,River,,,,,
Burger Boy Express,877,Rockwell St & Eastwood Ave,5019 N Western Ave,60625.0,13031,Burger Joint,13064.0,Pizzeria,13145.0,Fast Food Restaurant,
Templestowe Pub,776,Drake Ave & Montrose Ave,3135 W Montrose Ave,60618.0,13003,Bar,,,,,4.35
Surge Coffee Bar & Billiards,550,Drake Ave & Montrose Ave,3241 W Montrose Ave,60618.0,13022,Sports Bar,13035.0,Coffee Shop,13068.0,American Restaurant,3.9
Nighthawk,797,Drake Ave & Montrose Ave,4744 N Kimball Ave,60625.0,13009,Cocktail Bar,13035.0,Coffee Shop,13065.0,Restaurant,3.9
Golden Crust Pizzeria,820,Drake Ave & Montrose Ave,4620 N Kedzie Ave,60625.0,13064,Pizzeria,13236.0,Italian Restaurant,,,3.9
Jet's Pizza,921,Drake Ave & Montrose Ave,3951 N Kimball Ave,60618.0,13064,Pizzeria,,,,,3.7
Jensen Park,590,Drake Ave & Montrose Ave,4600 N Lawndale Ave,60625.0,16032,Park,,,,,3.15
Bellonas Pizza,125,Drake Ave & Montrose Ave,3447 W Montrose Ave,60618.0,13064,Pizzeria,,,,,
T&A Two,413,Drake Ave & Montrose Ave,3501 W Berteau Ave,60618.0,13003,Bar,,,,,
Tapanan Restaurant & Karaoke,466,Drake Ave & Montrose Ave,3742 W Montrose Ave,60618.0,13015,Karaoke Bar,,,,,
Kale My Name,477,Drake Ave & Montrose Ave,3300 W Montrose Ave,60618.0,13009,Cocktail Bar,13377.0,Vegan and Vegetarian Restaurant,,,
Little Caesars Pizza,922,Drake Ave & Montrose Ave,4445 N Pulaski Rd,60630.0,13064,Pizzeria,13145.0,Fast Food Restaurant,,,3.0
Drake Gardens,578,Drake Ave & Montrose Ave,4643 N Drake Ave,60625.0,16032,Park,,,,,
Hack and Tony's Corner Tap,656,Drake Ave & Montrose Ave,4700 N Monticello Ave,60625.0,13010,Dive Bar,,,,,
Pizza y Pan Pa' Ya,808,Drake Ave & Montrose Ave,3125 W Montrose Ave,60618.0,13002,Bakery,13064.0,Pizzeria,,,
Queen Albert's Diner & Lounge,812,Drake Ave & Montrose Ave,3506 W Irving Park Rd,60618.0,13015,Karaoke Bar,,,,,
Ciao Bella Pizza & Pasta,880,Drake Ave & Montrose Ave,3737 W Lawrence Ave,60625.0,13064,Pizzeria,13236.0,Italian Restaurant,,,
FOD's,880,Drake Ave & Montrose Ave,3330 W Irving Park Rd,60618.0,13021,Speakeasy,,,,,
The Kedzie Inn,896,Drake Ave & Montrose Ave,4100 N Kedzie Ave,60618.0,13003,Bar,,,,,
Black Tooth's Chicago Sports Bar & Lounge,940,Drake Ave & Montrose Ave,4342 N Elston Ave,60641.0,13003,Bar,,,,,
Elston And Pulaski,944,Drake Ave & Montrose Ave,,60641.0,16041,Plaza,,,,,
El Chile Restaurant and Pancake House,959,Drake Ave & Montrose Ave,3040 W Montrose Ave,60618.0,13064,Pizzeria,13297.0,Latin American Restaurant,13303.0,Mexican Restaurant,
Goofy's Hock Shop,983,Drake Ave & Montrose Ave,4369 N Elston Ave,60641.0,13010,Dive Bar,,,,,
The Hock Shop,983,Drake Ave & Montrose Ave,4369 N Elston Ave,60641.0,13022,Sports Bar,13065.0,Restaurant,,,
La Concodia,390,Drake Ave & Montrose Ave,3724 W Montrose Ave,60618.0,13064,Pizzeria,,,,,
Chicago Park District - JENSEN PARK,590,Drake Ave & Montrose Ave,4650 N Lawndale Ave,60625.0,16037,Playground,,,,,
Pizzeria Y Picanteria Sandrita,772,Drake Ave & Montrose Ave,3441 W Lawrence Ave,60625.0,13064,Pizzeria,,,,,
Brendan's Too,776,Drake Ave & Montrose Ave,3135 W Montrose Ave,60618.0,13003,Bar,13031.0,Burger Joint,,,
The Blue Hookah House,788,Drake Ave & Montrose Ave,3524 W Irving Park Rd,60618.0,10032,Night Club,13012.0,Hookah Bar,,,
Beto's Pizza,797,Drake Ave & Montrose Ave,3441 W Lawrence Ave,60625.0,13064,Pizzeria,,,,,
Resto Pinoy - Fine Filipino Cuisine,812,Drake Ave & Montrose Ave,3536 W Lawrence Ave,60625.0,13015,Karaoke Bar,13072.0,Asian Restaurant,,,
Sonny's Pizzeria,815,Drake Ave & Montrose Ave,3548 W Lawrence Ave,60625.0,13064,Pizzeria,13334.0,Sandwich Restaurant,13388.0,Wings Joint,
Mundial Pizzeria,822,Drake Ave & Montrose Ave,3548 W Lawrence Ave,60625.0,13031,Burger Joint,13064.0,Pizzeria,13334.0,Sandwich Restaurant,
Artsy Craftsy - Artisticas Manualidades,855,Drake Ave & Montrose Ave,3109 W Montrose Ave,60618.0,14000,Event,,,,,
Black Tooth's,951,Drake Ave & Montrose Ave,4342 N Elston Ave,60641.0,13022,Sports Bar,,,,,
Favorite Cafe,961,Drake Ave & Montrose Ave,3256 W Lawrence Ave,60625.0,13022,Sports Bar,13034.0,Café,13388.0,Wings Joint,
Cloud Gate,186,Michigan Ave & Washington St,201 E Randolph St,60602.0,16007,Building / Structure,,,,,4.65
Giordano's,147,Michigan Ave & Washington St,130 E Randolph St,60601.0,13064,Pizzeria,,,,,4.3
Crown Fountain,285,Michigan Ave & Washington St,201 E Randolph St,60601.0,16007,Building / Structure,,,,,4.4
Chicago Riverwalk,419,Michigan Ave & Washington St,Chicago River,60601.0,16053,Waterfront,,,,,4.7
Maggie Daley Park,499,Michigan Ave & Washington St,337 E Randolph Dr,60601.0,16037,Playground,,,,,4.7
The Dearborn,404,Michigan Ave & Washington St,145 N Dearborn St,60602.0,13003,Bar,13068.0,American Restaurant,13314.0,New American Restaurant,4.35
The Northman Beer & Cider Garden Riverwalk,558,Michigan Ave & Washington St,233 E Riverwalk,60601.0,13007,Beer Garden,13058.0,Hot Dog Joint,,,4.7
LH Rooftop,450,Michigan Ave & Washington St,85 E Wacker Dr,60601.0,13009,Cocktail Bar,13013.0,Hotel Bar,13068.0,American Restaurant,4.25
Grant Park - Butler Field,645,Michigan Ave & Washington St,350 E Monroe St,60603.0,16032,Park,,,,,4.55
The Park At Lakeshore East,618,Michigan Ave & Washington St,411 E Benton Pl,60601.0,16037,Playground,,,,,4.4
Lakefront Trail,757,Michigan Ave & Washington St,,60611.0,16019,Hiking Trail,,,,,4.7
The Wrigley Building,633,Michigan Ave & Washington St,400 N Michigan Ave,60611.0,16007,Building / Structure,,,,,4.4
Flight Club Darts Chicago,616,Michigan Ave & Washington St,111 W Wacker Dr,60601.0,10039,Music Venue,13009.0,Cocktail Bar,13338.0,Seafood Restaurant,4.3
Siena Tavern,711,Michigan Ave & Washington St,51 W Kinzie St,60654.0,13003,Bar,13065.0,Restaurant,,,4.35
Miller's Pub,477,Michigan Ave & Washington St,134 S Wabash Ave,60603.0,13018,Pub,13026.0,BBQ Joint,13068.0,American Restaurant,4.05
Pizano's Pizza & Pasta,232,Michigan Ave & Washington St,61 E Madison St,60603.0,13064,Pizzeria,13236.0,Italian Restaurant,,,3.85
Lou Malnati's Pizzeria,652,Michigan Ave & Washington St,410 N Michigan Ave,60611.0,13064,Pizzeria,,,,,4.2
Tiny Tapp & Cafe,581,Michigan Ave & Washington St,55 W Riverwalk,60601.0,13006,Beer Bar,13034.0,Café,13068.0,American Restaurant,4.1
AceBounce,610,Michigan Ave & Washington St,230 N Clark St,60601.0,13009,Cocktail Bar,13068.0,American Restaurant,,,4.1
Swissôtel Chicago Lobby Lounge,568,Michigan Ave & Washington St,323 E Wacker Dr,60601.0,13013,Hotel Bar,13016.0,Lounge,,,4.05
Harry Caray's Italian Steakhouse,687,Michigan Ave & Washington St,33 W Kinzie St,60654.0,13022,Sports Bar,13236.0,Italian Restaurant,13383.0,Steakhouse,4.15
Pizzeria Portofino,670,Michigan Ave & Washington St,317 N Clark St,60654.0,13064,Pizzeria,13236.0,Italian Restaurant,,,4.15
Hub 51,785,Michigan Ave & Washington St,51 W Hubbard St,60654.0,13016,Lounge,13068.0,American Restaurant,13314.0,New American Restaurant,4.25
Winter's Jazz Club,1000,Michigan Ave & Washington St,465 N McClurg Ct,60611.0,10040,Jazz and Blues Venue,13003.0,Bar,13065.0,Restaurant,4.45
Andy's Jazz Club,698,Michigan Ave & Washington St,11 E Hubbard St,60611.0,10032,Night Club,13003.0,Bar,13068.0,American Restaurant,4.15
Parlor Pizza Bar,711,Michigan Ave & Washington St,405 N Dearborn St,60654.0,13064,Pizzeria,,,,,4.15
2Twenty2 Tavern,565,Michigan Ave & Washington St,222 S Wabash Ave,60604.0,10039,Music Venue,13009.0,Cocktail Bar,13065.0,Restaurant,4.0
The Berghoff Restaurant,600,Michigan Ave & Washington St,17 W Adams St,60603.0,13003,Bar,13068.0,American Restaurant,13165.0,German Restaurant,4.0
Volare,875,Michigan Ave & Washington St,201 E Grand Ave,60611.0,13064,Pizzeria,13236.0,Italian Restaurant,,,4.25
Rossi's Liquors,675,Michigan Ave & Washington St,412 N State St,60654.0,13010,Dive Bar,13065.0,Restaurant,,,4.05
Three Dots and a Dash,855,Michigan Ave & Washington St,435 N Clark St,60654.0,13009,Cocktail Bar,13023.0,Tiki Bar,13072.0,Asian Restaurant,4.2
La Mez Agave Lounge,806,Michigan Ave & Washington St,108 W Kinzie St,60654.0,13009,Cocktail Bar,13303.0,Mexican Restaurant,,,4.15
Fontano's Subs,761,Michigan Ave & Washington St,332 S Michigan Ave,60604.0,13064,Pizzeria,13236.0,Italian Restaurant,13334.0,Sandwich Restaurant,4.05
Billy Goat Tavern,708,Michigan Ave & Washington St,430 N Michigan Ave,60611.0,13003,Bar,,,,,4.0
Celeste,874,Michigan Ave & Washington St,111 W Hubbard St,60654.0,13009,Cocktail Bar,13016.0,Lounge,13068.0,American Restaurant,4.05
Cerise,253,Michigan Ave & Washington St,203 N Wabash Ave,60601.0,10000,Arts and Entertainment,13016.0,Lounge,13065.0,Restaurant,3.65
Exchequer Restaurant & Pub,585,Michigan Ave & Washington St,226 S Wabash Ave,60604.0,13018,Pub,13064.0,Pizzeria,13068.0,American Restaurant,3.8
Michael Jordan's Steak House,794,Michigan Ave & Washington St,505 N Michigan Ave,60611.0,13003,Bar,13383.0,Steakhouse,,,3.9
Highline Bar + Lounge,938,Michigan Ave & Washington St,169 W Kinzie St,60654.0,13009,Cocktail Bar,13016.0,Lounge,13068.0,American Restaurant,4.0
Labriola,865,Michigan Ave & Washington St,535 N Michigan Ave,60611.0,13034,Café,13064.0,Pizzeria,13236.0,Italian Restaurant,3.9
Winter Garden,910,Michigan Ave & Washington St,400 S State St,60605.0,16017,Garden,,,,,3.9
The Terrace at Trump,554,Michigan Ave & Washington St,401 N Wabash Ave,60611.0,13016,Lounge,13068.0,American Restaurant,13342.0,Soup Restaurant,3.75
